key;author_name;book_ids
5642;Marilyn Johnson;391
5643;Marilyn Manson;603,10662
5644;Marilyn Sadler;6204
5645;Marilynne Robinson;2343
5646;Marina Belozerskaya;2504
5647;Marina Mariasch;11074
5648;Marina Tsvetaeva;8550
5649;Marina Warner;1400
5650;Mario Puzo;2738,2757,2758,2838,4549,4607
5652;Marion Crawford;2273
5653;Marion Deuchars;8907
5654;Marion Meade;1596
5655;Marion Post Wolcott;3697
5656;Marion Wiesel;3025
5657;Marion Woodman;9536
5658;Marion Zimmer Bradley;4414,4645,9271
5659;Marisabina Russo;6391
5660;Marisha Pessl;5796
5661;Marissa Moss;6394,9068
5662;Marita Conlon-McKenna;6867
5663;Marita Golden;3517
5664;Marjane Satrapi;3083,3156,3159,3160
5665;Marjorie A. Priceman;5719
5666;Marjorie Garber;3522,6429
5667;Marjorie Kerr Wilson;3831
5668;Marjorie Lamp Mead;7764
5669;Marjorie Weinman Sharmat;4230,4231,4232
5670;Mark Stevens;5164
5671;Mark Richardson;10410
5672;Mark Hunter;9412
5673;Mark Johnson;4795
5674;Mark A. Garland;8449
5675;Mark Allen Weiss;1928,2566
5676;Mark Anderson;7744
5677;Mark Anestis;805
5678;Mark Aronson;8435
5679;Mark Bagley;7378,7381
5680;Mark Bailey;9418
5681;Mark Bego;10291
5682;Mark Behr;2912
5684;Mark Bittman;7296,7303
5685;Mark Bowden;434,4577
5686;Mark Buckingham;8868,8871,8873,8879,8880,8888,8889,9365,9374,9389,9394,10303
5687;Mark Buehner;1265
5688;Mark Cahill;8600
5689;Mark Chiarello;2771,8875
5690;Mark Cohen;7119
5691;Mark Crispin Miller;3620
5692;Mark D. Widome;7105
5693;Mark Dawidziak;10440
5694;Mark Dunn;3526
5695;Mark Eisner;8351
5696;Mark Epstein;7283,7292
5697;Mark Fainaru-Wada;9949
5698;Mark Haddon;55,2154
5699;Mark Harlan;4815
5700;Mark Helprin;1712
5701;Mark Hertsgaard;3388
5702;Mark Honan;10178
5703;Mark Hoppus;6766
5704;Mark Hussey;1332,1709,1718
5705;Mark Jacobson;434
5706;Mark Joyal;8323
5707;Mark Kermode;8260
5708;Mark Kurlansky;1082,1117,1427,2768,2769,2784,3803,3804,6041
5709;Mark LeVine;787,5882,8460
5710;Mark Lewis;10254
5711;Mark Lewisohn;5053
5712;Mark Leyner;2177
5713;Mark Lubell;2054
5714;Mark Manning;10199
5715;Mark Mazower;3189
5716;Mark McKenna;8887,8898
5717;Mark McNeilly;1874
5718;Mark Michalowski;10275
5719;Mark Millar;9390
5720;Mark Mittelberg;2196,2206
5721;Mark Musa;1036,1205,1206,1207,1504,1513,2027,2032
5722;Mark Nepo;13
5723;Mark Nesbitt;8547
5724;Mark O'Connor;6585
5725;Mark O'Shea;7568
5726;Mark Osteen;1081
5727;Mark P. Shea;10441
5728;Mark Pennington;9374,9389
5729;Mark Polizzotti;9409
5730;Mark Reeve;9381
5731;Mark Reuter;8323
5732;Mark Rothko;2099
5733;Mark Rudman;7911
5734;Mark S. Boyce;8952
5735;Mark S. Smith;7672
5736;Mark Salisbury;9739
5737;Mark Schafer;3591
5738;Mark Schorer;3229
5739;Mark Shepard;8546
5740;Mark Shepherd;8442
5741;Mark Smylie;10579,10580
5742;Mark Stevens;3150
5743;Mark Steyn;8479
5744;Mark Strand;1162
5745;Mark T. Conard;7965,7966
5746;Mark T. Sullivan;6804
5747;Mark Talbot;9686
5748;Mark Treharne;1590
5749;Mark Twain;216,579,1501,1867,2074,2113,3549,4671,4888,4999,5076,5081,5243,6778,7204,7983,7998,8559,8567,8569,8859,9246,10421,11047
5750;Mark Vonnegut;9721
5751;Mark W. Edwards;7778
5752;Mark W. Tiedemann;10564
5753;Mark Wahlberg;447
5754;Mark Waid;7371,7376,7379,9373,9377,9385
5755;Mark Wheatley;8873
5756;Mark Wigan;10766
5757;Mark Wilson;8556
5758;Mark Wing-Davey;5486
5759;Mark Yarnell;7118
5760;Mark Z. Danielewski;3074,3155,3507,10663
5761;Mark Zwonitzer;6648
5762;Markus Zusak;3272,3281,4054,4075,4147,10820
5763;Marlene Parrish;3547
5764;Marlene Targ Brill;8121
5765;Marlo Morgan;337
5766;Marsha Collier;4814,7185,7186,7187
5767;Marshall Kirk McKusick;1925
5768;Marshall McLuhan;3824,9730,9731
5769;Marshall Sahlins;1933,1994,4844,4848
5770;Marta Acosta;9033,9034
5771;Marta I. Guastavino;11023
5772;Marta Torent López de Lamadrid;11025
5773;Marteeka Karland;10116
5774;Martha Banta;5345
5775;Martha C. Nussbaum;1856
5776;Martha Grimes;4617,4621,4629,4631,4632,4634,4635,5797
5777;Martha Hailey DuBose;1499
5778;Martha Heineman Pieper;9295
5779;Martha White;388
5780;Marthe Le Van;9656
5781;Martin Freeman;6580
5782;Martin Gilbert;3750,7723
5783;Martin Amis;839,882,883,1001,3100,6002,6074,6091,6092,6094,8691,8750,8800
5784;Martin E.P. Seligman;6629,8806
5785;Martin Egeland;9522
5786;Martin Fowler;1927
5787;Martin Gardner;4662,4852
5788;Martin Greenberg;3909,3946,7745
5789;Martin H. Greenberg;3295,7068,7070,7448,8435
5790;Martin Hammond;1254
5791;Martin Harrison;10873
5792;Martin Heidegger;1901,2030
5793;Martin Hsu;7853
5794;Martin Kalin;937
5795;Martin Kemp;2083
5796;Martin Luther;5780
5797;Martin Luther King Jr.;4424,4928
5798;Martin Millar;10613
5799;Martin Ostwald;117
5800;Martin Puchner;10021
5801;Martin S. Fridson;4819
5802;Martin Shaw;5359
5803;Martin Woodside;1385
5804;Martina Devlin;6867
5805;Martina Reilly;6867
5806;Martine Agassi;9603
5807;Martine Leconte;4171
5808;Marty Matlock;2054
5809;Marvin Kaye;7266,9944
5810;Marvin N. Olasky;7767
5811;Marvin Spevack;1904
5812;Mary Pacios;9743
5813;Mary Stewart;162,194,260,378,379,438,678,6308,9265
5814;Mary Alice Monroe;7343
5815;Mary Anna Evans;9884
5816;Mary Ashworth;8462
5817;Mary B. Collins;9726,9727
5818;Mary B. Morrison;7088
5819;Mary Balogh;4186,4206,4625
5820;Mary Battiata;434
5821;Mary Berry;1908
5822;Mary Bess Engel;6239
5823;Mary Blair;2119
5824;Mary Burton;2938
5825;Mary Chambers;8372
5826;Mary Collier;778
5827;Mary Cregan;1391
5828;Mary Cutler;5490
5829;Mary Daheim;665
5830;Mary Dahiem;665
5831;Mary Dalwood;8348
5832;Mary Daly;7796
5833;Mary Desmond Pinkowish;3467
5834;Mary Doria Russell;4490,4491,5214
5835;Mary Downing Hahn;5684
5836;Mary E. DeMuth;4448
5837;Mary Ellen Snodgrass;7177
5838;Mary Engelbreit;148,8176
5839;Mary Gaitskill;1569,6266
5840;Mary Gordon;2157
5841;Mary GrandPré;4041,7432
5842;Mary Helen Washington;9299
5843;Mary Henley Rubio;1893
5844;Mary Higgins Clark;5825,5826,5830,5843,5858,5869,5936,6597,6616,6684,6753,6754,6759,6785,6797,6834,6863,9017,9053,9079
5845;Mary J. Gregor;5142
5846;Mary Jane Maffini;10474
5847;Mary Jane Ross;7297
5848;Mary Jo Boyer;7349
5849;Mary K. Baxter;8415
5850;Mary Karr;1539,3226
5851;Mary Kay Andrews;217
5852;Mary Kinzie;1358
5853;Mary L. Kirchoff;8405
5855;Mary Lawson;3419
5856;Mary Louise Gill;8323
5857;Mary M. Flekke;6559
5858;Mary McBride;2946
5859;Mary McCarthy;4540,9855
5860;Mary McDougall;4728
5861;Mary Miller;7110
5862;Mary Miller Doyle;8302
5863;Mary O'Neill;3443
5864;Mary Oliver;1570,7804
5865;Mary Pipher;7705
5866;Mary Pope Osborne;3247,3263,3273,3274,6217,7459,7460,7461,7462,7464,7465,8828
5867;Mary Reardon;1477
5868;Mary Roach;1295,3642
5869;Mary Ryan;6867
5870;Mary S. Lovell;3623,8287,10324
5871;Mary Sue Roniger;7773
5872;Mary T. Clark;387
5873;Mary Walton;10302
5874;Mary Warnock;3834
5875;Mary Westmacott;2251
5876;Mary Wollstonecraft Shelley;4716,6845,7203,9799
5877;Maryam Riess;8101
5878;MaryAnn F. Kohl;8537
5879;MaryJanice Davidson;4004,4012,4982,4984,10137,10138
5880;Masakazu Katsura;9131
5882;Masamune Shirow;9519,9960,10286
5883;Masayuki Miyata;10923
5884;Mat Broome;8657
5885;Matei Călinescu;8037
5886;Matt Braun;2421,2449
5887;Matt Busch;7081
5888;Matt Christopher;2479,2480
5889;Matt Fillbach;9973
5890;Matt Hutchinson;5617
5891;Matt Keefe;10273
5892;Matt Nation;7028
5893;Matt Ridley;264,506,569
5894;Matt Riser;7853
5895;Matt Thorn;9907,9908,9909
5896;Matt Wagner;9361,9982
5897;Matteo Mandarini;8153
5898;Matthew Ward;5066
5899;Matthew Norman;10251
5900;Matthew Barber;8113
5901;Matthew Bortolin;8274
5902;Matthew Cheney;10555
5903;Matthew Clark;8896
5904;Matthew Fox;7750
5905;Matthew J. Bruccoli;170,6227,6252,8374,9532
5906;Matthew J. Gibney;5089
5908;Matthew L. Sands;1926,1929,7761,7762
5910;Matthew S. Armstrong;10442
5911;Matthew Scully;2281
5912;Matthew Sturges;8899,9394
5913;Matthew Sweet;1389
5914;Matthew Woodring Stover;2735
5915;Matthue Roth;4147
5916;Mattias Ripa;3156
5917;Mau Heymans;10446
5918;Maud Ellmann;1512
5919;Maud Hart Lovelace;182,727,728,740,741,742,743,756,6406,8355
5920;Maud Petersham;3363
5921;Maureen Child;2967
5922;Maureen Freely;8810
5923;Maureen Howard;1628,10422,10423
5924;Maureen Johnson;247,10088
5925;Maureen Kelly;7192
5926;Maureen Kovacs;1313
5927;Maurgaux Motin;1394
5928;Maurice Cranston;1566
5929;Maurice Hutton;5974
5930;Maurice Merleau-Ponty;3833
5931;Maurice Sendak;185,780,11083
5932;Mauricio Molina;4651
5933;Mavis Applewater;6793
5934;Max Allan Collins;3942,3967,4015,6521,6522,6784,6860,8235,8865,8872,10174
5935;Max Barry;1113,2913,8816
5936;Max Beerbohm;9846,10310
5937;Max Brod;857,7745
5938;Max Brooks;2179
5939;Max Eilenberg;7159
5940;Max Frisch;1750,10815
5941;Max Lucado;8249
5942;Max McLean;10536
5943;Maxim Gorky;4904,7782
5944;Maxine Clark;14
5945;Maxine Hong Kingston;6048
5946;Maxine Kumin;1570
5947;Maxine Paetro;2469,4390
5948;Maxine Swann;2260
5949;Maxwell Award;3955
5950;Maxwell Mackenzie;3334
5951;Maya Angelou;130,3086,3089,5316,6011,6040,8781,9270
5952;Maya Gold;3397
5953;Maynard F. Thomson;5868
5954;Mayu Shinjō;9151,9152,9912
5955;McDougal Littell;5745
5956;McDougal Publishing Staff;5658
5957;McSweeney's Publishing;8796,10583,10584
5958;Mechtild Ciletti;7691
5959;Mechtild Sandberg-Ciletti;7691,10783
5960;Meg Cabot;52,151,228,229,342,468,471,482,485,784,5643,9047
5961;Megan Crane;9047
5962;Megan McCafferty;52,9047
5963;Megan McDaniel;1409
5964;Megan McDonald;7137,7140,7146,7149,7151,7154
5965;Megan McMorris;9448
5966;Megan Whalen Turner;446,458,460,1483,5641
5967;Mehmet C. Oz;400,6736
5968;Mel Bay;7439
5969;Mel Gilden;4293
5970;Mel Odom;6768
5971;Mel Weitsman;8286
5972;Mel White;8442
5973;Melania G. Mazzucco;2352
5974;Melanie Acevedo;5630
5975;Melanie Rawn;2583,4414
5976;Melanie Tem;8296
5977;Melinda Curtis;2961
5978;Melinda Haynes;5917
5979;Melinda Long;1640
5980;Melissa de la Cruz;4144,6396,9074,9081
5981;Melissa Kantor;7463
5982;Melissa Leo;10074
5983;Melissa M. Garcia;5615
5984;Melissa Painter;7901
5985;Melissa Senate;9047
5986;Melissa Sweet;5685
5987;Melissa Wiley;750
5988;Meljean Brook;4013
5989;Melody Beattie;4240
5990;Melody Carlson;9615
5991;Melody Malmberg;7499
5992;Melvin Burgess;1400
5993;Melvyn Bragg;8255
5994;Melvyn Grant;3510,8670
5995;Mercedes Lackey;2983,2986,2991,4414,4647,5862,5877,5931,5932,6777,6866,7046,7047,7049,7050,7052,7053,7055,7061,7062,7067,7069,7232,7233,7266,8424,8425,8426,8427,8428,8430,8434,8437,8440,8441,8442,8444,8447,8452,9020,9036,9037,9050
5996;Mercer Mayer;1469,2120
5997;Meredith Ann Pierce;1483
5998;Meredith Daneman;1024
5999;Meredith Fletcher;2952
6000;Meredith Johnson;5572
6001;Merlin Donald;5959
6002;Merlin Holland;77,85
6003;Merline Lovelace;2937
6004;Merrill D. Peterson;1009
6005;Merritt Y. Hughes;1149,8338
6006;Merton M. Sealts Jr.;1280
6007;Mervyn Peake;7135,10340
6008;Metropolitan Museum of Art;7899
6009;Mian Mian;2509
6010;Miasha;6718
6011;Micah Sparks;4447
6012;Michael Casey;9340
6013;Michael Lewis;5725
6014;Michael Ford;10069
6015;Michael Heath;6288,6289
6016;Michael Barber;9782
6017;Michael Collier;1878
6018;Michael Lewis;1002,3567,3570,3621,3627,6172
6019;Michael Williams;8405
6020;Michael Ayres;1856
6021;Michael Bass;3294
6022;Michael Bishop;7921
6023;Michael Howard;6529
6024;Michael Rossi;8039
6025;Michael Shepherd;5271
6026;Michael Wood;1592,5102
6027;Michael A. Crom;5870
6028;Michael A. Stackpole;9975
6029;Michael Albert;9719
6030;Michael Armstrong;4646
6031;Michael Atiyeh;9978
6032;Michael Avi-Yonah;123
6033;Michael Avon Oeming;7389
6034;Michael Azerrad;2527
6035;Michael B. Frank;5081
6036;Michael B. Oren;3558
6037;Michael Bair;8878
6038;Michael Bakewell;5484,5492,7585
6039;Michael Basker;1201
6040;Michael Baur;7974
6041;Michael Beck;6569,6593
6042;Michael Braungart;8290
6043;Michael C. Feathers;10
6044;Michael C.J. Putnam;7772
6045;Michael Cadnum;1483
6046;Michael Chabon;81,426,2257,7471,9854,9958
6047;Michael Chase;5943
6048;Michael Clamp;1908
6049;Michael Connelly;2482,2512,4365,4377,4392,5695,5707,9211,10117,10139
6050;Michael Corr;7871
6051;Michael Cox;6500
6052;Michael Craft;2274,9606,9607,9611
6053;Michael Crichton;160,201,248,249,481,505,2180,2706,2720,3072,4594,5003,5008,5628,6588,10698,11098
6054;Michael Cumpsty;6592
6055;Michael Cunningham;2342,2349,10455
6056;Michael D. Coe;4945
6057;Michael D. Lyman;944,952
6058;Michael D. Oates;5732
6059;Michael D'Orso;179,1675
6060;Michael David Thomas;9973
6061;Michael Davitt;1512
6062;Michael de Larrabetti;8276
6063;Michael Dirda;9861
6064;Michael Dooling;1128
6065;Michael Dorris;2328
6066;Michael E. Doyle;4824
6067;Michael E. Roloff;2333
6068;Michael E. Soulé;9317
6069;Michael Eliot Howard;3830
6070;Michael Emmerich;9711
6071;Michael Ende;3009,5813
6072;Michael F. Roizen;400,6736
6073;Michael Feast;1904
6074;Michael Fiedrowicz;9424
6075;Michael Foreman;1126,4661,6897
6076;Michael Garland;2452
6077;Michael Gillespie;1795
6078;Michael Görden;10798
6079;Michael Grant;1247
6080;Michael Gray;8151
6081;Michael Grosberg;10181
6082;Michael H. Jackson;10476
6083;Michael Hague;6279,6885,7670
6084;Michael Hanlon;2000
6085;Michael Hardt;2014,8054
6086;Michael Hauge;8420
6087;Michael Hemmingson;9324
6088;Michael Henry Heim;5540
6089;Michael Herr;6098
6090;Michael Hofmann;7754,8733
6091;Michael Hordern;5484
6092;Michael Horowitz;8471
6093;Michael Hulse;868
6094;Michael Hunter;5128
6095;Michael I. Silberkleit;10397
6096;Michael J. Agovino;5690
6097;Michael J. Bradley;8542
6098;Michael J. Broadway;5179
6099;Michael J. Davey;3826
6100;Michael J. DeLuca;10555
6101;Michael J. Gelb;4242
6102;Michael J. Karels;1925
6103;Michael J. Kiskis;2074
6104;Michael J. Lyons;943
6105;Michael J. Mauboussin;2013
6106;Michael J. Nelson;561,7850,7851,7857
6107;Michael J. Smollin;3270
6108;Michael James Luzzi;7495
6109;Michael Jameson;1973
6110;Michael Jan Friedman;22
6111;Michael Jasper;7068
6112;Michael Jecks;7042,7043
6113;Michael John Petry;11068
6114;Michael Jordan;6393
6115;Michael K. Brett-Surman;3251
6116;Michael Kandel;1685,1745,7838,7839
6117;Michael Karpelson;8977
6118;Michael Kelleher;9330
6119;Michael Kimmelman;9490
6120;Michael Korda;303
6121;Michael Koryta;2402
6122;Michael Kreyling;10420
6123;Michael L. Perlis;3541
6124;Michael Ledwidge;2466,2478
6125;Michael Littlefield;7121
6126;Michael Longcor;7061
6127;Michael Mallory;7451
6128;Michael Malone;5695
6129;Michael Marshall Smith;50,5417
6130;Michael Martchenko;9221
6131;Michael Mason;1405
6132;Michael Mazur;3035
6133;Michael McCurdy;3770
6134;Michael McMahon;7202
6135;Michael Moorcock;4291,4403,4436,9381,9410,10340
6136;Michael Morpurgo;4661,6897
6137;Michael Munn;9531
6138;Michael Naas;1957
6139;Michael Neill;1284,8921
6140;Michael Nelson;9464
6141;Michael North;3673
6142;Michael O. Tunnell;7719
6143;Michael Ochs;10866
6144;Michael Ondaatje;3167,3815
6145;Michael Page;10006
6146;Michael Pagel;7451
6147;Michael Palin;2073,2272,6066,6067
6148;Michael Palmer;7344
6149;Michael Parenti;9437
6150;Michael Parfit;9549
6151;Michael Patrick Hearn;3549,3553
6152;Michael Pollan;5882,6945,8597
6153;Michael Prichard;8859,9310
6154;Michael R. Meyer;4604
6155;Michael R. French;4179
6156;Michael R. Phillips;7169,8309
6157;Michael Rabiger;2018
6158;Michael Reaves;4306
6159;Michael Ruse;1914
6160;Michael S. Smith;8244
6161;Michael S. Berliner;4725
6162;Michael S. Horton;2205
6163;Michael S. Lasky;7791
6164;Michael S. Reynolds;3610
6165;Michael Scammell;1355,6068
6166;Michael Shaara;6039,6568,10214
6167;Michael Sheen;5123
6168;Michael Shinagel;1396
6169;Michael Slater;1168
6170;Michael Spring;7906
6171;Michael Streissguth;2117
6172;Michael Sutfin;2770
6173;Michael Swanwick;2217,3352,4262,7266
6174;Michael Syvanen;936
6175;Michael T. Ghiselin;4931
6176;Michael T. Goodrich;4833
6177;Michael T. Smith;3541
6178;Michael Tanner;1153,1210,1248
6179;Michael Teitelbaum;4108,7082
6180;Michael Vitez;9841
6181;Michael W. Dean;9940
6182;Michael W. Jennings;5947
6183;Michael Walzer;6426,7749
6184;Michael Warner;1516
6185;Michael Wharton;6462
6186;Michael Winterbottom;5974
6187;Michael Wm. Kaluta;8873
6188;Michael York;6003
6189;Michael Z. Williamson;7061
6190;Michael Zulli;8893,9365,9367,9372,9524,9979
6191;Michaela Muntean;4122
6192;Michale W. Perry;9820
6193;Michel Courtois-Fourcy;1017
6194;Michel de Montaigne;1028,1215,1545,5005,10761
6195;Michel Etienne;10700
6196;Michel Faber;10231
6197;Michel Foucault;997,1074,3689,10103
6198;Michel Lacombe;9981
6199;Michela Wrong;558
6200;Michèle Barrett;1692
6201;Michele K. Spike;8292
6202;Michèle Roberts;1244
6203;Michele Wrightson;4708
6204;Michelle Feynman;6551,10764
6205;Michelle Herpe-Volinsky;10730
6206;Michelle Lovric;2914,9262
6207;Michelle Madsen;8885
6208;Michelle Sagara;2985,2990
6209;Michelle Sagara West;2990,8435,8442,8445,8449
6210;Michelle Tea;1711
6211;Michiko Hiraoka;10923
6212;Michio Kaku;3542,3544,8485,8710
6213;Michio Kushi;9725
6214;Michka Assayas;9574
6215;Mick Gray;8883,9377,9383
6217;Mick O'Hare;6740
6218;Mick Rock;7559
6219;Mick Wiggins;1593
6220;Mickey Zucker Reichert;4249,5929,7061,7068,8442
6221;Micol Ostow;1486
6222;Middlesex Borough Heritage Committee;6555
6223;Miep Gies;5884
6224;Miguel de Cervantes Saavedra;6,1753,1802,3578,4889,8263
6225;Miguel López-Remiro;2099
6226;Miguel Marias;672
6227;Miguel Martínez Sarmiento;4651
6228;Miguel Mora;9719
6229;Miguel Sáenz;11051
6230;Miguel Serrano;10871
6231;Mikal Gilmore;3461,9372
6232;Mikal Trimm;10555
6233;Mike Mason;8665
6234;Mike Davis;10279,10359,10559
6235;Mike Rowe;2103
6236;Mike Allred;7363,9330,9365,9394
6237;Mike Ashley;7444,7451
6238;Mike Byrne;10564
6239;Mike Carey;7387,8890
6240;Mike Caro;9667
6241;Mike Clark;8661
6242;Mike Clelland;9810
6243;Mike Crowell;8656
6244;Mike Deodato;7387
6245;Mike Dringenberg;8887,8893,9361,9367,9369
6246;Mike Flaherty;6784
6247;Mike Kennedy;9521,9973
6248;Mike Lupica;1495,5221
6249;Mike Mason;9680
6250;Mike Mignola;6816
6251;Mike Ploog;7372
6252;Mike Resnick;3271,4293,5929,8435
6253;Mike S. Miller;8656
6254;Mike Turner;9020
6255;Mike Wieringo;7376,7379
6256;Mikhail Bakhtin;8050
6257;Mikhail Bakunin;8392
6258;Mikhail Bulgakov;8977,10930
6259;Mikhail Tal;10343,10447
6260;Milan Kundera;163,459,532,534,609,5498,5522,5540
6261;Milan Trenc;7166
6262;Mildred Benson;9282,9283
6263;Miles J. Stanford;2211
6264;Miles Thompson;4085
6265;Milo Winter;5026
6266;Milton Rugoff;4681
6267;Mimi Dietrich;9401
6268;Mina Loy;3033
6269;Mine Yoshizaki;9218
6270;Mineko Iwasaki;6774
6271;Minette Walters;2138,2414,3949,4022,4965,4971
6272;Minfong Ho;5173
6273;Mira Nair;9277
6274;Mircea Eliade;1960,6413,6421,6438,8037,9621
6275;Miriam Toews;9713,10478
6276;Mirjana Cvekić;2266,4560
6277;Miron Borysenko;8170
6278;Miroslav Sasek;7558
6279;Miroslav Volf;6306
6280;Misao Inagaki;9956
6281;Miska Petersham;3363
6282;Mistress Lorelei;10452
6283;Misty Hook;10628
6284;Mitali Perkins;4197
6285;Mitch Albom;2153,7410,8912
6286;Mitch Ginsburg;8780
6287;Mitchel Resnick;2052
6288;Mitchell Alexander Leaska;9593
6289;Mitchell Gaynor;4781
6290;Mitchell Sharmat;4230,4231,4232
6292;Mœbius;177
6293;Mollie Hunter;726
6294;Molly Bang;5567
6295;Molly Brown;7451
6296;Molly C. Lee;10451
6297;Molly E. Holzschlag;23
6298;Molly Hatchet;9604
6299;Molly Mason;6585
6300;Molly Mia Stewart;5349
6301;Molyn Leszcz;4809
6302;Mona Lisa Schulz;5633
6303;Mona Mulhair;3662
6304;Monica Ali;904,6645,6738
6305;Monica Drake;8660
6306;Monica Furlong;3737,3743
6307;Monica Gesue;4047,4048,4070
6308;Monica Jackson;4596
6309;Monica Kulling;6208
6310;Monique Fong Wust;1162
6311;Monique Truong;5724
6312;Monte Cook;9830
6313;Monty Roberts;2731
6314;Moonshine;8666
6315;Morag McKendrick Pippin;8228,8232
6316;Morag Prunty;6867
6317;Morgan Hawke;10122
6318;Morgan Leigh;7089,7092
6319;Morton Dauwen Zabel;1007
6320;Moses Hadas;812,1160,5254
6321;Moura Budberg;7782
6322;Muhammad Yunus;9796
6323;Mulk Raj Anand;1030
6324;Murasaki Shikibu;10923
6325;Muriel Rukeyser;1162
6327;Murray Kempton;10539
6328;Murray Sayle;6491
6329;Murray Smith;8258
6330;Myla Goldberg;8804
6331;Myles Burnyeat;1856,8323
6332;Mymi Doinet;7895
6333;Myra Jehlen;10543
6334;Mystery;2314
6335;N. Mark Collins;8952
6336;N.C. Wyeth;5026
6338;Nabum N. Glazer;7756
6339;Nadeem Aslam;8798
6340;Nadeem Zaidi;7473,7474,7485,7494
6341;Nadia May;1331,7431
6342;Nadine Cohodas;6243
6343;Nadine Epstein;719
6344;Nāgārjuna;6417
6345;Naguib Mahfouz;3067,3376,3377,3378,3451,3489
6347;Nanao Saikawa;9512
6348;Nancy Harding;5883
6349;Nancy Asire;7061
6350;Nancy Bartholomew;610
6351;Nancy Bond;1498
6352;Nancy Conrad;4613
6353;Nancy Cote;7811
6354;Nancy Ekholm Burkert;1378
6355;Nancy Farmer;1483
6356;Nancy Friday;5833
6357;Nancy Hall;8182
6358;Nancy Harrison;4472,4473,4476,4481
6359;Nancy Holyoke;10037
6360;Nancy Ireson;7848
6361;Nancy J. Smith;8593,10405
6362;Nancy L. Mace;4409
6363;Nancy M. Armstrong;10396
6364;Nancy M. Leak;10627
6365;Nancy MacDonell;1446
6366;Nancy MacDonell Smith;1446
6367;Nancy Milford;3237
6368;Nancy Osa;3530
6369;Nancy Pickard;5869
6370;Nancy Seligsohn;1122
6371;Nancy Sheehan;7108
6372;Nancy Springer;1483,8445,8450
6373;Nancy Tillman;2299
6374;Nancy Varian Berberick;8405,8449
6375;Nancy Verde Barr;9419
6376;Nancy Virginia Varian;7070
6377;Nancy White Carlstrom;6346,6374,7673
6378;Nandalal Sinha;6417
6379;Naomi Duguid;9655
6380;Naomi Kokubo;9970,9974
6381;Naomi Novik;2867,2868
6382;Naomi Walford;9794
6383;Naomi Wolf;209
6384;Napoleon Hill;9751,10596
6385;Narendra Jadhav;6697
6386;Narise Konohara;9512
6387;Nassim Nicholas Taleb;8019
6388;Natalie Babbitt;3010
6389;Natalie Dunbar;10175
6390;Natalie Goldberg;9873
6391;Natalie Levisalles;9719
6392;Natalie Pope Boyce;3263,3273,3274
6393;Natasha Pyne;7585
6394;Nathan Englander;3060,3125
6395;Nathan Haskell Dole;7996
6396;Nathaniel Branden;4547,4553
6397;Nathaniel Hawthorne;3656,4862,7201
6398;Nathaniel Parker;8827
6399;Nathaniel Philbrick;1290,1413,5794
6401;National Geographic Society;7578,7580,7582
6402;Natsuo Kirino;8805,10713,10787
6403;Nayantara Sahgal;10934
6404;Neal Barrett Jr.;5345
6405;Neal Stephenson;210,356,442,3343,3344,5318,5319,5331,5332,10664,10676,10996
6406;Neale Donald Walsch;3782,8762,9550,9552
6407;Ned Dameron;4557
6408;Ned Vizzini;4190,7466,7488
6409;Neil Armstrong;7663
6410;Neil Cole;7553
6411;Neil D. Isaacs;5714
6412;Neil deGrasse Tyson;3464,3465,3574
